candidate_id,mechanism,exec_tf,pair,variant,trades,gross_expectancy,fee_drag,slippage_drag,funding_drag,net_expectancy,gross_total_R,net_total_R,win_rate,wins,losses,longs,shorts,median_net_R,avg_stop_pct,median_stop_pct,median_stop_bps,cost_per_R,pct_target,pct_stop,unresolved_at_boundary,effective_n,profit_factor,max_dd_R,t_gross,t_net,net_ci_low,net_ci_high,ca_net,cb_net,cb_seed_sd,ca_trades,cb_trades,cb_median_stop_pct,excess_vs_ca,excess_vs_cb,setups_detected,rejected_warmup,rejected_stop_invalid,rejected_no_entry_bar,rejected_outside_split,eligible_setups,skipped_stop,skipped_size,rejected_position_open,trades_entered,reconciled
M2|5m|50/200|s0.50,M2,5,50/200,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.5}",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,0,True
M3|5m|50/200|v1.2,M3,5,50/200,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.2, ""baseline_window"": 20}",258,0.11627906976744186,-0.14146420440963559,-0.04795396759648664,-0.0006977392286166313,-0.07383684146729699,30.0,-19.049905098562625,0.3682170542635659,95.0,163.0,111.0,147.0,-1.0670046972709768,1.6236050269398692,1.4822718164113724,148.22718164113724,0.19011591123473887,37.2093023255814,62.7906976744186,0.0,247.6,0.902,30.59,1.7,-1.091,-0.2085,0.0499,-1.110366998761719,-0.3385741133997685,0.2158799022466296,1383,1141,1.5033378724158066,1.036530157294422,0.26473727193247154,567,0,0,0,251,316,12,0,46,258,True
M3|5m|50/200|v1.5,M3,5,50/200,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.5, ""baseline_window"": 20}",72,0.375,-0.08347155364499804,-0.028295441913558657,-0.00348663509929748,0.2597463693421458,27.0,18.7017385926345,0.4583333333333333,33.0,39.0,36.0,36.0,-1.0361378599245903,2.192911309410987,2.0323756362923504,203.237563629235,0.11525363065785418,45.83333333333333,54.166666666666664,0.0,67.7,1.44,8.12,2.33,1.748,-0.0168,0.5277,-0.23647896525129486,-1.0662293018926092,1.7944245088976558,386,345,1.9929161747343467,0.49622533459344065,1.325975671234755,162,0,0,0,77,85,8,0,5,72,True
M4|5m|50/200|d0.25,M4,5,50/200,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.25}",218,0.01834862385321101,-0.9507918034765703,-0.32230230626324413,-0.0012570976013247597,-1.256002583487928,4.0,-273.8085632003683,0.2706422018348624,59.0,159.0,113.0,105.0,-1.4704218135654856,0.29485001057820653,0.21205741496849265,21.205741496849264,1.2743512073411392,33.94495412844037,66.05504587155964,0.0,199.3,0.206,275.65,0.189,-6.667,-1.6242,-0.9156,-0.9094476239857116,-2.2844437222815026,0.7062822828564401,1064,1058,0.2114343463902062,-0.3465549595022165,1.0284411387935746,386,0,0,0,162,224,0,0,6,218,True
M4|5m|50/200|d0.5,M4,5,50/200,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.5}",373,0.08579088471849866,-0.8646880065287493,-0.29311457848432176,-0.0014853932352013176,-1.0734970935297738,32.0,-400.41441588660564,0.30294906166219837,113.0,260.0,191.0,182.0,-1.3941385067873238,0.36489852628777875,0.22374983151367678,22.37498315136768,1.1592879782482726,36.193029490616624,63.806970509383376,0.0,292.6,0.271,399.76,1.172,-6.609,-1.3767,-0.8081,-0.8205071921948713,-1.9315051439468054,0.4879430597770623,1810,1813,0.2282124953538745,-0.2529899013349025,0.8580080504170315,703,0,0,0,299,404,0,0,31,373,True
M5|5m|50/200,M5,5,50/200,"{""regime_fast"": 20, ""regime_slow"": 50, ""regime_tf"": 60, ""regime_tf_name"": ""1h""}",788,0.06218274111675127,-0.2239144791642192,-0.0759032132760065,-0.003019921943281827,-0.24065487326675628,49.0,-189.63604013420394,0.3489847715736041,275.0,513.0,351.0,437.0,-1.0991921158580724,1.1281024837136306,0.8884586833678269,88.84586833678269,0.30283761438350754,35.40609137055837,64.59390862944161,0.0,599.1,0.716,193.92,1.131,-4.049,-0.3358,-0.1335,-1.6175807848131811,-0.6018469632474299,0.21753366202874577,4236,3263,0.904010231338485,1.376925911546425,0.36119208998067365,1607,0,0,0,652,955,14,0,153,788,True
M1|15m|5/20,M1,15,5/20,{},1966,0.03458799593082401,-0.1088154102475336,-0.036886579744926644,0.0001394406561196655,-0.11097455340551657,68.0,-218.17597199524556,0.34486266531027465,678.0,1288.0,1004.0,962.0,-1.0906233300955326,1.4279331186979616,1.2350212591086158,123.50212591086158,0.1455625493363406,34.48626653102747,65.51373346897253,0.0,1264.5,0.852,226.88,0.842,-2.62,-0.1796,-0.0473,-1.3313217224425824,-0.20891673428225294,0.0698873524201061,13503,5586,1.2877275945674818,1.2203471690370657,0.09794218087673637,14443,8,0,0,5812,8623,27,0,6630,1966,True
M2|15m|5/20|s0.00,M2,15,5/20,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.0}",1767,-0.030560271646859084,-0.11797097940069468,-0.03999016250871007,5.709979869022434e-05,-0.1884643137575736,-54.0,-333.0164424096326,0.32314657611771364,571.0,1196.0,875.0,892.0,-1.1018902072538859,1.335130123982225,1.168503013221257,116.8503013221257,0.15790404211071457,32.314657611771366,67.68534238822863,0.0,1413.2,0.76,336.5,-0.83,-4.932,-0.2534,-0.1237,-1.2664225427719242,-0.1624963034911276,0.052346925238524064,10867,5368,1.2132743856526622,1.0779582290143506,-0.025968010266446018,7535,4,0,0,2987,4544,22,0,2755,1767,True
M2|15m|5/20|s0.25,M2,15,5/20,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.25}",25,0.44,-0.060673582401591465,-0.02056731606833609,0.010345219892802982,0.36910432142287547,11.0,9.227608035571887,0.48,12.0,13.0,14.0,11.0,-1.0319766748516968,2.3027358697930036,2.0814536274369537,208.14536274369536,0.07089567857712457,48.0,52.0,0.0,23.0,1.648,3.33,1.997,1.592,-0.0218,0.8437,-1.9118649081166947,-0.08533272598121974,0.45345517196252133,128,121,2.1117452292818752,2.2809692295395703,0.4544370474040952,49,0,0,0,21,28,3,0,0,25,True
M2|15m|5/20|s0.50,M2,15,5/20,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.5}",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4023731696173973,,,2,0,,,,4,0,0,0,2,2,2,0,0,0,True
M3|15m|5/20|v1.2,M3,15,5/20,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.2, ""baseline_window"": 20}",529,0.0888468809073724,-0.09309267746021088,-0.03155683981702064,-0.00301591752632877,-0.03881855389618788,47.0,-20.535015011083388,0.3629489603024575,192.0,337.0,270.0,259.0,-1.0685646758626837,1.688428164857195,1.492665837459153,149.2665837459153,0.12766543480356027,36.29489603024575,63.70510396975425,0.0,401.5,0.946,51.42,1.297,-0.56,-0.1537,0.0809,-1.5214914540585665,-0.1495670828085343,0.12303806418940334,2971,2033,1.5067966145165332,1.4826729001623786,0.11074852891234643,1351,0,0,0,601,750,7,0,214,529,True
M3|15m|5/20|v1.5,M3,15,5/20,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.5, ""baseline_window"": 20}",104,0.3557692307692308,-0.07168736891729491,-0.02430080302281183,-0.005471731430377878,0.2543093273987461,37.0,26.4481700494696,0.4519230769230769,47.0,57.0,43.0,61.0,-1.0351830807699645,2.2103737284954414,2.056605732987746,205.66057329877458,0.10145990337048462,45.19230769230769,54.807692307692314,0.0,80.6,1.42,5.28,3.016,2.155,0.0527,0.4562,-1.8447665905614792,-0.11812554225365504,0.0958438079867709,569,465,2.080154934670613,2.099075917960225,0.37243486965240113,236,0,0,0,106,130,6,0,20,104,True
M4|15m|5/20|d0.25,M4,15,5/20,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.25}",2050,0.03170731707317073,-0.16201519313888602,-0.05492040445385966,5.190759951289936e-05,-0.185176372920062,65.0,-379.6115644861271,0.3439024390243902,705.0,1345.0,1036.0,1014.0,-1.1121534493774679,1.1046660967267996,0.8968836054080536,89.68836054080536,0.21688368999323276,34.390243902439025,65.60975609756098,0.0,1696.2,0.769,388.47,0.888,-4.924,-0.2536,-0.1217,-0.25442772148112136,-0.29533906101292035,0.09765211861114023,11573,6127,0.9538601875272769,0.06925134856105936,0.11016268809285834,7142,3,0,1,2940,4198,45,0,2103,2050,True
M4|15m|5/20|d0.5,M4,15,5/20,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.5}",2110,0.043601895734597156,-0.14013868010373903,-0.04750463732330137,0.0005721367595744697,-0.1434692849328688,92.0,-302.7201912083532,0.34786729857819904,734.0,1376.0,1077.0,1033.0,-1.0925935287238642,1.301413919996025,1.0913742830518123,109.13742830518123,0.18707118066746597,34.78672985781991,65.2132701421801,0.0,1790.1,0.815,313.96,1.331,-4.359,-0.1991,-0.0823,-0.4847446838469323,-0.2704365410447468,0.15975937285757144,13181,5944,1.1466942148760368,0.3412753989140635,0.12696725611187798,10185,5,0,1,4114,6065,56,0,3899,2110,True
M5|15m|5/20,M5,15,5/20,"{""regime_fast"": 20, ""regime_slow"": 50, ""regime_tf"": 240, ""regime_tf_name"": ""4h""}",1874,0.051760939167556023,-0.12082343306443245,-0.04095709595404489,-0.0020085412012396803,-0.112028131052161,96.99999999999999,-209.94071759174972,0.3505869797225187,657.0,1217.0,849.0,1025.0,-1.0953597750180029,1.306550011876383,1.137736411496509,113.77364114965089,0.163789070219717,35.05869797225187,64.94130202774814,0.0,1167.7,0.852,211.12,1.271,-2.839,-0.1729,-0.0526,-1.3302473945016124,-0.21427020087571963,0.08607338711835869,10939,5520,1.1716362245600054,1.2182192634494515,0.10224206982355863,7046,0,0,0,2875,4171,31,0,2266,1874,True
M1|15m|9/21,M1,15,9/21,{},1891,0.05023796932839767,-0.11593814367513844,-0.039301065652589305,4.069863926924992e-05,-0.1049605413600608,95.0,-198.480383711875,0.3500793231094659,662.0,1229.0,955.0,936.0,-1.0904895116367805,1.3888586880355507,1.1882455098030165,118.82455098030164,0.1551985106884585,35.007932310946586,64.99206768905341,0.0,1221.1,0.86,220.65,1.258,-2.581,-0.1684,-0.0395,-1.402761597731395,-0.23857675632552738,0.13263737257072103,13187,5366,1.256901238504488,1.2978010563713342,0.13361621496546658,10363,7,0,0,4232,6124,25,0,4208,1891,True
M2|15m|9/21|s0.00,M2,15,9/21,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.0}",1846,0.06608884073672806,-0.11646080246524135,-0.03947823812381063,0.00017041367166294747,-0.08967978618066097,122.0,-165.54888528950016,0.3553629469122427,656.0,1190.0,924.0,922.0,-1.0904573171832985,1.3741494816531068,1.1798809816206415,117.98809816206415,0.15576862691738905,35.53629469122427,64.46370530877573,0.0,1260.9,0.88,185.72,1.704,-2.211,-0.156,-0.027,-1.4435791331938652,-0.33065823785051973,0.14595686541922748,12520,5355,1.236164104894445,1.3538993470132041,0.24097845166985876,8429,7,0,0,3452,4970,23,0,3101,1846,True
M2|15m|9/21|s0.25,M2,15,9/21,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.25}",710,0.06056338028169011,-0.12414085935858202,-0.042081647240197285,0.0006893895666080379,-0.10496973675048116,42.99999999999998,-74.52851309284162,0.35352112676056335,251.0,459.0,348.0,362.0,-1.0917013180334605,1.3518734321479808,1.1332564975285495,113.32564975285494,0.16553311703217127,35.352112676056336,64.64788732394366,0.0,556.8,0.86,92.97,0.962,-1.649,-0.2165,0.0064,-1.6322905541816557,-0.1467368380466776,0.07460773389735896,3868,2817,1.1792228604777832,1.5273208174311745,0.04176710129619643,1477,3,0,0,596,878,10,0,158,710,True
M2|15m|9/21|s0.50,M2,15,9/21,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.5}",18,0.16666666666666666,-0.056580170327894405,-0.01917971875521844,0.01046523720749797,0.10137201479105183,3.0,1.824696266238933,0.3888888888888889,7.0,11.0,7.0,11.0,-1.0298892601407428,2.4349271274743614,2.589693415818256,258.96934158182563,0.06529465187561487,38.88888888888889,61.111111111111114,0.0,18.0,1.155,7.92,,,,,-0.49460513488458346,-0.24066661273062767,0.2155221696382507,93,89,2.626104421556162,0.5959771496756353,0.3420386275216795,36,0,0,0,15,21,3,0,0,18,True
M3|15m|9/21|v1.2,M3,15,9/21,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.2, ""baseline_window"": 20}",435,0.07586206896551721,-0.09233329560856496,-0.03129942224019151,-0.002814117049396133,-0.0505847659326354,32.999999999999986,-22.0043731806964,0.3586206896551724,156.0,279.0,196.0,239.0,-1.0728303495440727,1.7170184112592444,1.5273058634779446,152.73058634779446,0.12644683489815262,35.86206896551724,64.13793103448275,0.0,321.1,0.93,42.48,0.969,-0.644,-0.1795,0.0867,-1.5747075677178402,-0.12449089027801641,0.06105165016321285,2436,1783,1.5790979381480572,1.5241228017852047,0.073906124345381,1068,0,0,0,467,601,9,0,157,435,True
M3|15m|9/21|v1.5,M3,15,9/21,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.5, ""baseline_window"": 20}",86,0.2558139534883721,-0.06372536248002955,-0.021601817789840532,-0.008069569143136675,0.16241720407536528,22.0,13.967879550481413,0.4186046511627907,36.0,50.0,37.0,49.0,-1.042165933104962,2.4637667790593967,2.252613893835795,225.26138938357948,0.09339674941300678,41.86046511627907,58.139534883720934,0.0,63.9,1.255,7.86,1.746,1.105,-0.0909,0.4103,-0.46116906761497134,-0.01891591358015448,0.13297580110910448,467,394,2.26128268432343,0.6235862716903366,0.18133311765551977,194,0,0,0,84,110,6,0,18,86,True
M4|15m|9/21|d0.25,M4,15,9/21,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.25}",1494,0.02610441767068273,-0.2130165345273178,-0.07220899475502299,0.00014131349285921365,-0.25897979811879884,39.0,-386.9158183894855,0.3413654618473896,510.0,984.0,728.0,766.0,-1.1414962551948726,0.8751765366839634,0.6920988104329293,69.20988104329292,0.28508421578948157,34.20348058902275,65.79651941097724,0.0,1077.9,0.695,405.03,0.564,-5.275,-0.3398,-0.1778,-0.24406298131968276,-0.3729666476942764,0.11193552210996206,7448,5424,0.7127260742388701,-0.014916816799116078,0.11398684957547756,3704,2,0,1,1585,2116,9,0,613,1494,True
M4|15m|9/21|d0.5,M4,15,9/21,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.5}",2017,0.04115022310361924,-0.18911038724115337,-0.06410521601395029,-0.0005306426724356159,-0.21259602282392004,83.0,-428.8061780358467,0.34655428854734754,699.0,1318.0,999.0,1018.0,-1.1211106830316242,1.0146541333051577,0.8100758148387085,81.00758148387085,0.25374624592753925,34.705007436787305,65.2949925632127,0.0,1567.7,0.741,439.98,1.138,-5.741,-0.2786,-0.1488,-0.25480687178726485,-0.37797306147669996,0.11226220671065124,10750,6296,0.8738904707191081,0.042210848963344816,0.16537703865277992,6066,3,0,1,2512,3550,17,0,1516,2017,True
M5|15m|9/21,M5,15,9/21,"{""regime_fast"": 20, ""regime_slow"": 50, ""regime_tf"": 240, ""regime_tf_name"": ""4h""}",1684,0.04572446555819477,-0.13028369548842558,-0.044163964572347655,-0.001687854308948823,-0.13041104881152732,76.99999999999999,-219.612206198612,0.3485748218527316,587.0,1097.0,762.0,922.0,-1.103574467624513,1.2488806453392842,1.0665264935644982,106.65264935644983,0.17613551436972205,34.857482185273156,65.14251781472684,0.0,1024.1,0.829,228.4,1.015,-2.927,-0.1981,-0.0634,-1.661565959846681,-0.27317162781269244,0.07708660667873228,9939,5325,1.1238542986795343,1.5311549110351537,0.14276057900116512,5032,0,0,0,2085,2947,12,0,1251,1684,True
M1|15m|12/26,M1,15,12/26,{},1662,0.12454873646209386,-0.11884998345841122,-0.040288129985902116,-0.00024283372368383256,-0.03483221070590331,207.0,-57.8911341932113,0.37484957882069797,623.0,1039.0,842.0,820.0,-1.083463230996637,1.3994147168318234,1.1988716156211938,119.88716156211939,0.1593809471679972,37.4849578820698,62.51504211793021,0.0,1217.5,0.952,103.26,3.097,-0.805,-0.1093,0.036,-1.499395903411766,-0.23674665985584165,0.15732838424815046,11939,4967,1.2496045555204036,1.4645636927058627,0.20191444914993834,7933,9,0,0,3267,4657,31,0,2964,1662,True
M2|15m|12/26|s0.00,M2,15,12/26,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.0}",1640,0.1323170731707317,-0.11945942288016215,-0.04049471962039395,-6.044424896403348e-05,-0.027697513578788437,217.0,-45.42392226921304,0.3774390243902439,619.0,1021.0,813.0,827.0,-1.0833795211647148,1.390494560697039,1.1874402739025463,118.74402739025463,0.16001458674952013,37.74390243902439,62.25609756097561,0.0,1181.1,0.962,76.4,3.183,-0.65,-0.0948,0.0459,-1.536787002100487,-0.18295233189967625,0.040620906098881776,11552,4986,1.2269060055675254,1.5090894885216986,0.1552548183208878,6845,8,0,0,2795,4042,30,0,2372,1640,True
M2|15m|12/26|s0.25,M2,15,12/26,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.25}",868,0.18548387096774194,-0.1240273320741165,-0.042043163414954746,-0.0009896936231023553,0.018423681855568363,161.0,15.99175585063334,0.3951612903225806,343.0,525.0,413.0,455.0,-1.0759353556327806,1.3936016135970632,1.166167875193632,116.6167875193632,0.1670601891121736,39.516129032258064,60.483870967741936,0.0,683.2,1.026,42.28,3.464,0.334,-0.0744,0.117,-1.7970847495226348,-0.1447937961382079,0.02759880882159755,4986,3203,1.1921806598450573,1.815508431378203,0.16321747799377626,1983,3,0,0,802,1178,21,0,289,868,True
M2|15m|12/26|s0.50,M2,15,12/26,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.5}",30,0.1,-0.07005734851195188,-0.023748253732865036,0.007986977639912168,0.014181375395095253,3.0,0.4254412618528576,0.36666666666666664,11.0,19.0,7.0,23.0,-1.0536197087047494,2.1541794612626255,2.2974309844281575,229.74309844281572,0.08581862460490472,36.666666666666664,63.33333333333333,0.0,29.8,1.021,6.69,0.553,0.081,-0.3667,0.3267,-0.5714634966501477,-0.12456935704859859,0.35632509356149017,151,148,2.274571649753708,0.585644872045243,0.13875073244369385,59,0,0,0,26,33,3,0,0,30,True
M3|15m|12/26|v1.2,M3,15,12/26,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.2, ""baseline_window"": 20}",362,0.09392265193370164,-0.08341892729553463,-0.028277602473062588,-0.0001648247925209401,-0.0179387026274165,33.99999999999999,-6.493810351124774,0.36464088397790057,132.0,230.0,170.0,192.0,-1.0634110738940832,1.8649871516065533,1.7128027829454506,171.28027829454507,0.11186135456111813,36.46408839779006,63.53591160220995,0.0,278.2,0.975,23.34,1.156,-0.217,-0.1609,0.1217,-1.4978158351150934,-0.11951154182252399,0.10913763003226354,2011,1503,1.7286586292122763,1.479877132487677,0.10157283919510748,910,1,0,0,425,484,16,0,106,362,True
M3|15m|12/26|v1.5,M3,15,12/26,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.5, ""baseline_window"": 20}",74,0.25675675675675674,-0.05499774477464866,-0.018643303313440225,-0.0030571359926799065,0.18005857267598796,19.0,13.32433437802311,0.4189189189189189,31.0,43.0,38.0,36.0,-1.0403854185084747,2.613404137254677,2.5478033590713003,254.78033590713002,0.0766981840807688,41.891891891891895,58.108108108108105,0.0,62.5,1.288,6.01,1.697,1.253,-0.0676,0.439,-0.46658635390715675,-0.27792108543314165,0.26781412507321944,408,347,2.5729825942618634,0.6466449265831447,0.4579796581091296,176,0,0,0,78,98,8,0,16,74,True
M4|15m|12/26|d0.25,M4,15,12/26,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.25}",1017,0.10619469026548672,-0.2369617866177468,-0.08032602936194806,0.00044090122415346857,-0.21065222449005466,108.0,-214.23331230638559,0.36774827925270404,374.0,643.0,483.0,534.0,-1.1423242671119764,0.8097024562320541,0.6317814774963314,63.17814774963314,0.3168469147555414,36.87315634218289,63.12684365781711,0.0,866.6,0.748,223.51,2.247,-4.066,-0.3022,-0.113,-0.21029135184420342,-0.561652129427302,0.10473002123863172,4944,4073,0.6469614650286288,-0.0003608726458512457,0.35099990493724736,2316,2,0,1,1016,1297,7,0,273,1017,True
M4|15m|12/26|d0.5,M4,15,12/26,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.5}",1556,0.043059125964010285,-0.21017811434273428,-0.07124681842126586,0.0004131127476944628,-0.2379526940522954,67.0,-370.25439194537165,0.34640102827763497,539.0,1017.0,763.0,793.0,-1.1321158273744114,0.9327563803349617,0.7373596885550756,73.73596885550755,0.2810118200163057,34.76863753213368,65.23136246786633,0.0,1146.3,0.717,399.25,0.974,-4.87,-0.3275,-0.1661,-0.2520055412263857,-0.33695479824905034,0.04931643290505262,7948,5487,0.7795463722334802,0.014052847174090277,0.09900210419675493,3984,4,0,1,1677,2302,10,0,736,1556,True
M5|15m|12/26,M5,15,12/26,"{""regime_fast"": 20, ""regime_slow"": 50, ""regime_tf"": 240, ""regime_tf_name"": ""4h""}",1424,0.061797752808988755,-0.1297700057827407,-0.04398983246872567,-0.001530334546944054,-0.1134924199894217,87.99999999999999,-161.6132060649365,0.3539325842696629,504.0,920.0,683.0,741.0,-1.1015029909490364,1.24779111730323,1.0561023981736566,105.61023981736567,0.17529017279841042,35.39325842696629,64.60674157303372,0.0,901.2,0.85,175.5,1.287,-2.498,-0.1853,-0.0434,-1.4501030109269908,-0.18568640580673454,0.0752033278985374,8323,4759,1.0826473326631063,1.3366105909375692,0.07219398581731284,3830,0,0,0,1601,2229,10,0,795,1424,True
M1|15m|20/50,M1,15,20/50,{},1120,0.0875,-0.11333948277601669,-0.038420163652887016,-0.0007218806769520305,-0.06498152710585574,98.0,-72.77931035855843,0.3625,406.0,714.0,549.0,571.0,-1.0685386609048824,1.6270403046714854,1.3431166809841446,134.31166809841446,0.15248152710585572,36.25,63.74999999999999,0.0,826.6,0.912,80.7,1.846,-1.337,-0.1446,0.0223,-1.3867864310950675,-0.17193146540681442,0.05498270545779066,7723,3532,1.3923568496339245,1.3218049039892117,0.10694993830095868,4466,2,0,0,1800,2664,43,0,1501,1120,True
M2|15m|20/50|s0.00,M2,15,20/50,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.0}",1099,0.08371246587807098,-0.11309296311569406,-0.038336597666336965,-0.0006429770333142769,-0.06836007193727431,92.0,-75.12771905906446,0.3612374886260237,397.0,702.0,538.0,561.0,-1.0685910912117647,1.6297594907266626,1.3474688973797102,134.74688973797103,0.1520725378153453,36.12374886260237,63.87625113739763,0.0,807.9,0.908,86.66,1.72,-1.407,-0.1515,0.01,-1.357146464437174,-0.20317981909317573,0.06587823477979768,7568,3586,1.3942971738286045,1.2887863924998997,0.13481974715590142,4097,2,0,0,1641,2454,44,0,1311,1099,True
M2|15m|20/50|s0.25,M2,15,20/50,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.25}",457,0.15536105032822758,-0.09150728602423314,-0.031019418991265466,-0.0005899189483690568,0.03224442636435993,71.0,14.735702848512489,0.3851203501094092,176.0,281.0,211.0,246.0,-1.0541112049469648,1.8971457805484198,1.636560135865372,163.65601358653723,0.12311662396386766,38.51203501094092,61.48796498905909,0.0,363.8,1.047,24.67,2.241,0.461,-0.0808,0.1564,-1.2400927605008834,-0.14350309348604162,0.08362982007084453,2640,1802,1.64740854670308,1.2723371868652433,0.17574751985040155,1050,0,0,0,410,640,27,0,156,457,True
M2|15m|20/50|s0.50,M2,15,20/50,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.5}",11,0.9090909090909091,-0.05842371321059617,-0.019804648545964806,0.02200492162483045,0.8528674689591788,10.0,9.381542158550966,0.6363636363636364,7.0,4.0,2.0,9.0,1.8868887169691182,2.809784770246173,3.299025959629303,329.9025959629303,0.05622344013173052,63.63636363636363,36.36363636363637,0.0,10.0,3.282,2.04,,,,,0.002158380424969497,0.03254364929981028,0.7474807757059446,59,52,2.2805506131743085,0.8507090885342092,0.8203238196593685,24,0,0,0,10,14,2,0,1,11,True
M3|15m|20/50|v1.2,M3,15,20/50,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.2, ""baseline_window"": 20}",276,0.3478260869565217,-0.07923500265633698,-0.026859322934351514,0.0016333969835874997,0.2433651583494207,95.99999999999999,67.16878370444012,0.4492753623188406,124.0,152.0,121.0,155.0,-1.042565036013454,2.061598497360604,1.8983417646658605,189.83417646658603,0.10446092860710099,44.927536231884055,55.072463768115945,0.0,247.2,1.399,10.96,3.995,2.936,0.0964,0.3956,-1.4024541175969572,-0.3775990225712632,0.5662376771700022,1519,1111,1.9286816389508128,1.645819275946378,0.620964180920684,640,1,0,0,282,357,17,0,64,276,True
M3|15m|20/50|v1.5,M3,15,20/50,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.5, ""baseline_window"": 20}",66,0.5,-0.05296245664402191,-0.017953375133566752,-0.001791225362414352,0.4272929428599969,33.0,28.201334228759798,0.5,33.0,33.0,30.0,36.0,0.489448727382895,2.7589259339950947,2.9567698567383913,295.6769856738391,0.07270705714000303,50.0,50.0,0.0,59.3,1.799,6.22,3.463,2.917,0.1517,0.6941,-0.28854541851093984,-0.14517224269281376,0.3530949724541542,348,307,2.920235273775249,0.7158383613709367,0.5724651855528107,146,0,0,0,62,84,6,0,12,66,True
M4|15m|20/50|d0.25,M4,15,20/50,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.25}",438,0.136986301369863,-0.27314173506508016,-0.09259041866612885,-0.0006903509983938631,-0.2294362033597398,60.0,-100.49305707156603,0.3767123287671233,165.0,273.0,211.0,227.0,-1.1295021167268913,0.8148762489801941,0.5899892006786234,58.99892006786234,0.36642250472960286,37.89954337899543,62.10045662100456,0.0,438.0,0.732,103.96,1.937,-3.024,-0.3746,-0.0798,-0.20401332934361655,-0.5441103628230988,0.20936823912669164,2169,2010,0.6134234423513427,-0.025422874016123254,0.31467415946335897,894,0,0,0,392,502,1,0,63,438,True
M4|15m|20/50|d0.5,M4,15,20/50,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.5}",735,0.08979591836734692,-0.24031248329898133,-0.08146185874541739,-0.001237066142488719,-0.2332154898195405,65.99999999999999,-171.41338501736226,0.36054421768707484,265.0,470.0,377.0,358.0,-1.1288094605783043,0.9104230262893325,0.7037552059990378,70.3755205999038,0.32301140818688745,36.3265306122449,63.6734693877551,0.0,637.2,0.725,171.42,1.572,-3.595,-0.3476,-0.1125,-0.23276169349599724,-0.6473415934799831,0.24422636893187216,3675,3064,0.731530334202525,-0.00045379632354325405,0.4141261036604426,1655,1,0,0,701,953,3,0,215,735,True
M5|15m|20/50,M5,15,20/50,"{""regime_fast"": 20, ""regime_slow"": 50, ""regime_tf"": 240, ""regime_tf_name"": ""4h""}",924,-0.006493506493506497,-0.12859732795635723,-0.04359231456147703,-0.0025659841646060075,-0.18124913317594682,-6.0000000000000036,-167.47419905457485,0.33116883116883117,306.0,618.0,427.0,497.0,-1.0921044377673979,1.3915070218730161,1.157231595867725,115.7231595867725,0.1747556266824403,33.116883116883116,66.88311688311688,0.0,604.6,0.77,173.32,-0.125,-3.451,-0.2603,-0.1006,-1.2788415463484433,-0.19597547652666214,0.056308752937810465,5071,3383,1.1836686401415477,1.0975924131724963,0.01472634335071532,2097,0,0,0,858,1239,17,0,298,924,True
